# US ZIP (ZCTA) -> county, largest-area match — US Census 2020 ZCTA-county relationship file, public domain.
# zip,county,state_fips
57569,Lyman County,46
57570,Todd County,46
57571,Gregory County,46
57572,Todd County,46
57574,Bennett County,46
57576,Lyman County,46
57577,Jackson County,46
57579,Mellette County,46
57580,Tripp County,46
57584,Tripp County,46
57585,Mellette County,46
57601,Dewey County,46
57620,Perkins County,46
57621,Corson County,46
57622,Ziebach County,46
57623,Ziebach County,46
57625,Dewey County,46
57626,Perkins County,46
57630,Dewey County,46
57631,Walworth County,46
57632,Campbell County,46
57633,Corson County,46
57634,Corson County,46
57636,Dewey County,46
57638,Perkins County,46
57639,Corson County,46
57640,Perkins County,46
57641,Corson County,46
57642,Corson County,46
57644,Perkins County,46
57645,Corson County,46
57646,Campbell County,46
57648,Emmons County,38
57649,Perkins County,46
57650,Harding County,46
57651,Harding County,46
57652,Dewey County,46
57656,Dewey County,46
57657,Corson County,46
57658,Corson County,46
57659,Corson County,46
57660,Corson County,46
57661,Dewey County,46
57701,Pennington County,46
57702,Pennington County,46
57703,Pennington County,46
57706,Meade County,46
57714,Bennett County,46
57716,Oglala Lakota County,46
57717,Butte County,46
57718,Meade County,46
57719,Meade County,46
57720,Harding County,46
57722,Oglala Lakota County,46
57724,Harding County,46
57725,Pennington County,46
57730,Custer County,46
57732,Lawrence County,46
57735,Fall River County,46
57737,Meade County,46
57738,Custer County,46
57741,Meade County,46
57744,Custer County,46
57745,Pennington County,46
57747,Fall River County,46
57748,Meade County,46
57750,Jackson County,46
57751,Pennington County,46
57752,Oglala Lakota County,46
57754,Lawrence County,46
57755,Harding County,46
57756,Oglala Lakota County,46
57758,Meade County,46
57759,Lawrence County,46
57760,Butte County,46
57761,Meade County,46
57762,Butte County,46
57763,Fall River County,46
57764,Oglala Lakota County,46
57766,Fall River County,46
57767,Meade County,46
57769,Meade County,46
57770,Oglala Lakota County,46
57772,Oglala Lakota County,46
57773,Custer County,46
57775,Pennington County,46
57776,Harding County,46
57779,Lawrence County,46
57780,Pennington County,46
57782,Fall River County,46
57783,Lawrence County,46
57785,Meade County,46
57787,Meade County,46
57788,Butte County,46
57790,Pennington County,46
57791,Meade County,46
57792,Meade County,46
57793,Lawrence County,46
57794,Oglala Lakota County,46
57799,Lawrence County,46
58001,Richland County,38
58002,Cass County,38
58004,Cass County,38
58005,Cass County,38
58006,Cass County,38
58007,Cass County,38
58008,Richland County,38
58009,Traill County,38
58011,Cass County,38
58012,Cass County,38
58013,Sargent County,38
58015,Richland County,38
58016,Traill County,38
58017,Sargent County,38
58018,Richland County,38
58021,Cass County,38
58027,Ransom County,38
58029,Cass County,38
58030,Richland County,38
58031,Cass County,38
58032,Sargent County,38
58033,Ransom County,38
58035,Traill County,38
58036,Cass County,38
58038,Traill County,38
58040,Sargent County,38
58041,Richland County,38
58042,Cass County,38
58043,Sargent County,38
58045,Traill County,38
58046,Steele County,38
58047,Cass County,38
58048,Cass County,38
58049,Barnes County,38
58051,Cass County,38
58052,Cass County,38
58053,Richland County,38
58054,Ransom County,38
58056,Steele County,38
58057,Richland County,38
58058,Richland County,38
58059,Cass County,38
58060,Sargent County,38
58061,Richland County,38
58062,Barnes County,38
58063,Barnes County,38
58064,Cass County,38
58065,Barnes County,38
58067,Sargent County,38
58068,Ransom County,38
58069,Sargent County,38
58071,Cass County,38
58072,Barnes County,38
58074,Richland County,38
58075,Richland County,38
58076,Richland County,38
58077,Richland County,38
58078,Cass County,38
58079,Cass County,38
58081,Richland County,38
58102,Cass County,38
58103,Cass County,38
58104,Cass County,38
58105,Cass County,38
58201,Grand Forks County,38
58202,Grand Forks County,38
58203,Grand Forks County,38
58204,Grand Forks County,38
58205,Grand Forks County,38
58210,Walsh County,38
58212,Nelson County,38
58214,Grand Forks County,38
58216,Pembina County,38
58218,Traill County,38
58219,Traill County,38
58220,Pembina County,38
58222,Pembina County,38
58223,Traill County,38
58224,Nelson County,38
58225,Pembina County,38
58227,Walsh County,38
58228,Grand Forks County,38
58229,Walsh County,38
58230,Steele County,38
58231,Walsh County,38
58233,Walsh County,38
58235,Grand Forks County,38
58236,Pembina County,38
58237,Walsh County,38
58238,Pembina County,38
58239,Cavalier County,38
58240,Steele County,38
58241,Pembina County,38
58243,Walsh County,38
58244,Grand Forks County,38
58249,Cavalier County,38
58250,Walsh County,38
58251,Grand Forks County,38
58254,Nelson County,38
58255,Cavalier County,38
58256,Grand Forks County,38
58257,Traill County,38
58258,Grand Forks County,38
58259,Nelson County,38
58260,Cavalier County,38
58261,Walsh County,38
58262,Pembina County,38
58265,Pembina County,38
58266,Grand Forks County,38
58267,Grand Forks County,38
58269,Cavalier County,38
58270,Walsh County,38
58271,Pembina County,38
58272,Nelson County,38
58273,Walsh County,38
58274,Steele County,38
58275,Grand Forks County,38
58276,Pembina County,38
58277,Steele County,38
58278,Grand Forks County,38
58281,Cavalier County,38
58282,Pembina County,38
58301,Ramsey County,38
58310,Rolette County,38
58311,Cavalier County,38
58313,Pierce County,38
58316,Rolette County,38
58317,Towner County,38
58318,Bottineau County,38
58321,Ramsey County,38
58323,Cavalier County,38
58324,Towner County,38
58325,Ramsey County,38
58327,Ramsey County,38
58329,Rolette County,38
58330,Ramsey County,38
58331,Towner County,38
58332,Benson County,38
58335,Benson County,38
58338,Ramsey County,38
58339,Towner County,38
58341,Wells County,38
58343,Benson County,38
58344,Nelson County,38
58345,Ramsey County,38
58346,Benson County,38
58348,Benson County,38
58351,Benson County,38
58352,Cavalier County,38
58353,Rolette County,38
58355,Cavalier County,38
58356,Eddy County,38
58357,Benson County,38
58361,Nelson County,38
58362,Ramsey County,38
58363,Towner County,38
58365,Towner County,38
58366,Rolette County,38
58367,Rolette County,38
58368,Pierce County,38
58369,Rolette County,38
58370,Benson County,38
58372,Towner County,38
58374,Eddy County,38
58377,Ramsey County,38
58379,Benson County,38
58380,Nelson County,38
58381,Eddy County,38
58382,Ramsey County,38
58384,Bottineau County,38
58385,Pierce County,38
58386,Benson County,38
58401,Stutsman County,38
58402,Stutsman County,38
58405,Stutsman County,38
58413,McIntosh County,38
58415,LaMoure County,38
58416,Griggs County,38
58418,Wells County,38
58420,Stutsman County,38
58421,Foster County,38
58422,Wells County,38
58423,Wells County,38
58424,Stutsman County,38
58425,Griggs County,38
58426,Stutsman County,38
58428,Kidder County,38
58429,Barnes County,38
58430,Sheridan County,38
58431,LaMoure County,38
58433,LaMoure County,38
58436,Dickey County,38
58438,Wells County,38
58439,Dickey County,38
58440,Logan County,38
58441,Dickey County,38
58442,Logan County,38
58443,Foster County,38
58444,Sheridan County,38
58445,Foster County,38
58448,Griggs County,38
58451,Wells County,38
58452,Griggs County,38
58454,LaMoure County,38
58455,Stutsman County,38
58456,Dickey County,38
58458,LaMoure County,38
58460,Logan County,38
58461,Barnes County,38
58463,Sheridan County,38
58464,Eddy County,38
58466,LaMoure County,38
58467,Stutsman County,38
58472,Stutsman County,38
58474,Dickey County,38
58475,Kidder County,38
58476,Stutsman County,38
58477,Burleigh County,38
58478,Kidder County,38
58479,Barnes County,38
58480,Barnes County,38
58481,Barnes County,38
58482,Kidder County,38
58483,Stutsman County,38
58484,Griggs County,38
58486,Wells County,38
58487,Kidder County,38
58488,Kidder County,38
58490,LaMoure County,38
58492,Barnes County,38
58494,Burleigh County,38
58495,McIntosh County,38
58496,Stutsman County,38
58497,Stutsman County,38
58501,Burleigh County,38
58503,Burleigh County,38
58504,Burleigh County,38
58505,Burleigh County,38
58520,Morton County,38
58521,Burleigh County,38
58523,Mercer County,38
58524,Emmons County,38
58528,Sioux County,38
58529,Grant County,38
58530,Oliver County,38
58531,McLean County,38
58532,Burleigh County,38
58533,Grant County,38
58535,Morton County,38
58538,Sioux County,38
58540,McLean County,38
58541,Mercer County,38
58542,Emmons County,38
58544,Emmons County,38
58545,Mercer County,38
58549,Emmons County,38
58552,Emmons County,38
58554,Morton County,38
58558,Burleigh County,38
58559,McLean County,38
58560,Burleigh County,38
58561,Logan County,38
58562,Grant County,38
58563,Morton County,38
58564,Grant County,38
58565,McLean County,38
58566,Morton County,38
58568,Sioux County,38
58569,Grant County,38
58570,Morton County,38
58571,Mercer County,38
58572,Burleigh County,38
58573,Emmons County,38
58575,McLean County,38
58576,McLean County,38
58577,McLean County,38
58579,Burleigh County,38
58580,Mercer County,38
58581,McIntosh County,38
58601,Stark County,38
58620,Slope County,38
58621,Golden Valley County,38
58622,Billings County,38
58623,Bowman County,38
58625,Dunn County,38
58626,Dunn County,38
58627,Billings County,38
58630,Stark County,38
58631,Morton County,38
58632,Golden Valley County,38
58634,McKenzie County,38
58636,Dunn County,38
58638,Morton County,38
58639,Adams County,38
58640,Dunn County,38
58641,Stark County,38
58642,Dunn County,38
58643,Bowman County,38
58644,Dunn County,38
58645,Billings County,38
58646,Hettinger County,38
58647,Slope County,38
58649,Adams County,38
58650,Hettinger County,38
58651,Bowman County,38
58652,Stark County,38
58653,Bowman County,38
58654,Golden Valley County,38
58655,Stark County,38
58656,Stark County,38
58701,Ward County,38
58703,Ward County,38
58704,Ward County,38
58705,Ward County,38
58707,Ward County,38
58710,McHenry County,38
58711,Bottineau County,38
58712,McHenry County,38
58713,McHenry County,38
58716,McLean County,38
58718,Ward County,38
58721,Burke County,38
58722,Ward County,38
58723,McLean County,38
58725,Renville County,38
58727,Burke County,38
58730,Divide County,38
58731,McHenry County,38
58733,Ward County,38
58734,Ward County,38
58735,Ward County,38
58736,McHenry County,38
58737,Burke County,38
58740,Renville County,38
58741,McHenry County,38
58744,McHenry County,38
58746,Ward County,38
58748,Bottineau County,38
58750,Bottineau County,38
58752,Burke County,38
58755,Williams County,38
58756,Ward County,38
58757,Dunn County,38
58758,Sheridan County,38
58759,McLean County,38
58760,Bottineau County,38
58761,Renville County,38
58762,Bottineau County,38
58763,Mountrail County,38
58765,Divide County,38
58768,McHenry County,38
58769,Mountrail County,38
58770,Mountrail County,38
58771,Mountrail County,38
58772,Burke County,38
58773,Burke County,38
58775,McLean County,38
58776,Mountrail County,38
58778,McLean County,38
58779,McLean County,38
58781,Ward County,38
58782,Renville County,38
58783,Bottineau County,38
58784,Mountrail County,38
58785,Ward County,38
58787,Renville County,38
58788,McHenry County,38
58789,McHenry County,38
58790,McHenry County,38
58792,McHenry County,38
58793,Bottineau County,38
58794,Mountrail County,38
58795,Divide County,38
58801,Williams County,38
58830,Williams County,38
58831,McKenzie County,38
58833,Divide County,38
58835,McKenzie County,38
58838,McKenzie County,38
58843,Williams County,38
58844,Divide County,38
58845,Williams County,38
58847,McKenzie County,38
58849,Williams County,38
58852,Williams County,38
58853,Williams County,38
58854,McKenzie County,38
58856,Williams County,38
59001,Stillwater County,30
59002,Yellowstone County,30
59003,Powder River County,30
59006,Yellowstone County,30
59007,Carbon County,30
59008,Carbon County,30
59010,Treasure County,30
59011,Sweet Grass County,30
59012,Rosebud County,30
59013,Carbon County,30
59014,Carbon County,30
59015,Yellowstone County,30
59016,Big Horn County,30
59018,Park County,30
59019,Stillwater County,30
59020,Park County,30
59022,Big Horn County,30
59024,Yellowstone County,30
59025,Big Horn County,30
59026,Carbon County,30
59027,Park County,30
59028,Stillwater County,30
59029,Carbon County,30
59030,Park County,30
59031,Big Horn County,30
59032,Fergus County,30
59033,Sweet Grass County,30
59034,Big Horn County,30
59035,Big Horn County,30
59036,Wheatland County,30
59037,Yellowstone County,30
59038,Treasure County,30
59039,Rosebud County,30
59041,Carbon County,30
59043,Rosebud County,30
59044,Yellowstone County,30
59046,Golden Valley County,30
59047,Park County,30
59050,Big Horn County,30
59052,Sweet Grass County,30
59053,Meagher County,30
59054,Rosebud County,30
59055,Sweet Grass County,30
59057,Stillwater County,30
59058,Garfield County,30
59059,Musselshell County,30
59061,Stillwater County,30
59062,Powder River County,30
59063,Stillwater County,30
59064,Big Horn County,30
59065,Park County,30
59066,Big Horn County,30
59067,Stillwater County,30
59068,Carbon County,30
59069,Stillwater County,30
59070,Carbon County,30
59071,Carbon County,30
59072,Musselshell County,30
59074,Golden Valley County,30
59075,Big Horn County,30
59076,Treasure County,30
59077,Garfield County,30
59078,Wheatland County,30
59079,Yellowstone County,30
59081,Park County,30
59082,Park County,30
59083,Rosebud County,30
59085,Wheatland County,30
59086,Park County,30
59087,Petroleum County,30
59088,Yellowstone County,30
59089,Big Horn County,30
59101,Yellowstone County,30
59102,Yellowstone County,30
59105,Yellowstone County,30
59106,Yellowstone County,30
59201,Roosevelt County,30
59211,Sheridan County,30
59212,Roosevelt County,30
59213,Roosevelt County,30
59214,McCone County,30
59215,McCone County,30
59217,Richland County,30
59218,Roosevelt County,30
59219,Sheridan County,30
59221,Richland County,30
59222,Daniels County,30
59223,McCone County,30
59225,Valley County,30
59226,Roosevelt County,30
59230,Valley County,30
59231,Valley County,30
59240,Valley County,30
59241,Valley County,30
59242,Sheridan County,30
59243,Richland County,30
59244,Valley County,30
59247,Sheridan County,30
59248,Valley County,30
59250,Valley County,30
59252,Sheridan County,30
59253,Daniels County,30
59254,Sheridan County,30
59255,Roosevelt County,30
59256,Sheridan County,30
59257,Sheridan County,30
59258,Sheridan County,30
59259,Dawson County,30
59260,Valley County,30
59261,Phillips County,30
59262,Richland County,30
59263,Daniels County,30
59270,Richland County,30
59273,Valley County,30
59274,McCone County,30
59275,Sheridan County,30
59276,Daniels County,30
59301,Custer County,30
59311,Carter County,30
59312,Garfield County,30
59313,Fallon County,30
59314,Powder River County,30
59315,Dawson County,30
59316,Powder River County,30
59317,Powder River County,30
59318,Garfield County,30
59319,Carter County,30
59322,Garfield County,30
59323,Rosebud County,30
59324,Carter County,30
59326,Prairie County,30
59327,Rosebud County,30
59330,Dawson County,30
59332,Carter County,30
59333,Rosebud County,30
59336,Custer County,30
59337,Garfield County,30
59338,Custer County,30
59339,Dawson County,30
59343,Powder River County,30
59344,Fallon County,30
59345,Custer County,30
59347,Rosebud County,30
59349,Prairie County,30
59351,Powder River County,30
59353,Wibaux County,30
59354,Fallon County,30
59401,Cascade County,30
59404,Cascade County,30
